# units
ns
# device	initial_time
0	0
# END_INIT_T0
# Relative device timing error
999928
# END_INIT
# event_id	command_queue_id	device_id	state	func_name	time
99	0	0	END	enqueue_copy	90890031176320
100	0	0	QUEUED	enqueue_copy	90889843293440
100	0	0	SUBMIT	enqueue_copy	90889843294400
100	0	0	START	enqueue_copy	90890031179200
100	0	0	END	enqueue_copy	90890031180160
101	0	0	QUEUED	enqueue_copy	90889843912960
101	0	0	SUBMIT	enqueue_copy	90889843917760
101	0	0	START	enqueue_copy	90890031181440
101	0	0	END	enqueue_copy	90890031182400
102	0	0	QUEUED	enqueue_copy	90889863815040
102	0	0	SUBMIT	enqueue_copy	90889863816320
102	0	0	START	enqueue_copy	90890228744640
102	0	0	END	enqueue_copy	90890228746560
103	0	0	QUEUED	enqueue_copy	90889864190720
103	0	0	SUBMIT	enqueue_copy	90889864191680
103	0	0	START	enqueue_copy	90890228751360
103	0	0	END	enqueue_copy	90890228756800
104	0	0	QUEUED	enqueue_copy	90889864534400
104	0	0	SUBMIT	enqueue_copy	90889864535360
104	0	0	START	enqueue_copy	90890228762560
104	0	0	END	enqueue_copy	90890228769920
105	0	0	QUEUED	enqueue_copy	90889883083840
105	0	0	SUBMIT	enqueue_copy	90889883085120
105	0	0	START	enqueue_copy	90890381420160
105	0	0	END	enqueue_copy	90890381421760
106	0	0	QUEUED	enqueue_copy	90889883450240
106	0	0	SUBMIT	enqueue_copy	90889883451200
106	0	0	START	enqueue_copy	90890381430080
106	0	0	END	enqueue_copy	90890381434880
107	0	0	QUEUED	enqueue_copy	90889883795200
107	0	0	SUBMIT	enqueue_copy	90889883796160
107	0	0	START	enqueue_copy	90890381439680
107	0	0	END	enqueue_copy	90890381445440
108	0	0	QUEUED	enqueue_copy	90889902335680
108	0	0	SUBMIT	enqueue_copy	90889902336640
108	0	0	START	enqueue_copy	90890443472320
108	0	0	END	enqueue_copy	90890443474240
109	0	0	QUEUED	enqueue_copy	90889902695680
109	0	0	SUBMIT	enqueue_copy	90889902696640
109	0	0	START	enqueue_copy	90890443477120
109	0	0	END	enqueue_copy	90890443477760
110	0	0	QUEUED	enqueue_copy	90889903058560
110	0	0	SUBMIT	enqueue_copy	90889903059520
110	0	0	START	enqueue_copy	90890443482880
110	0	0	END	enqueue_copy	90890443487680
111	0	0	QUEUED	enqueue_copy	90889939365440
111	0	0	SUBMIT	enqueue_copy	90889939370560
111	0	0	START	enqueue_copy	90890555248640
111	0	0	END	enqueue_copy	90890555265600
112	0	0	QUEUED	enqueue_copy	90889940107840
112	0	0	SUBMIT	enqueue_copy	90889940111040
112	0	0	START	enqueue_copy	90890555271040
112	0	0	END	enqueue_copy	90890555286080
113	0	0	QUEUED	enqueue_copy	90889940783040
113	0	0	SUBMIT	enqueue_copy	90889940786240
113	0	0	START	enqueue_copy	90890555287680
113	0	0	END	enqueue_copy	90890555302720
114	0	0	QUEUED	enqueue_copy	90889956094400
114	0	0	SUBMIT	enqueue_copy	90889956095360
114	0	0	START	enqueue_copy	90892854867520
114	0	0	END	enqueue_copy	90892854868160
115	0	0	QUEUED	enqueue_copy	90892884905280
115	0	0	SUBMIT	enqueue_copy	90892884910400
115	0	0	START	enqueue_copy	90892962558720
115	0	0	END	enqueue_copy	90892962565120
116	0	0	QUEUED	enqueue_copy	90892905059200
116	0	0	SUBMIT	enqueue_copy	90892905067520
116	0	0	START	enqueue_copy	90893009896640
116	0	0	END	enqueue_copy	90893009898240
117	0	0	QUEUED	enqueue_copy	90892905483840
117	0	0	SUBMIT	enqueue_copy	90892905485120
117	0	0	START	enqueue_copy	90893009900160
117	0	0	END	enqueue_copy	90893009900800
118	0	0	QUEUED	enqueue_copy	90892905862720
118	0	0	SUBMIT	enqueue_copy	90892905863680
118	0	0	START	enqueue_copy	90893009905600
118	0	0	END	enqueue_copy	90893009910400
119	0	0	QUEUED	enqueue_copy	90892938287680
119	0	0	SUBMIT	enqueue_copy	90892938296320
119	0	0	START	enqueue_copy	90893121749760
119	0	0	END	enqueue_copy	90893121751680
120	0	0	QUEUED	enqueue_copy	90892938891200
120	0	0	SUBMIT	enqueue_copy	90892938894080
120	0	0	START	enqueue_copy	90893121754240
120	0	0	END	enqueue_copy	90893121754880
121	0	0	QUEUED	enqueue_copy	90892942080320
121	0	0	SUBMIT	enqueue_copy	90892942092800
121	0	0	START	enqueue_copy	90893121756480
121	0	0	END	enqueue_copy	90893121757760
122	0	0	QUEUED	enqueue_copy	90892971886080
122	0	0	SUBMIT	enqueue_copy	90892971888960
122	0	0	START	enqueue_copy	90893210253760
122	0	0	END	enqueue_copy	90893210255360
123	0	0	QUEUED	enqueue_copy	90892972373120
123	0	0	SUBMIT	enqueue_copy	90892972375040
123	0	0	START	enqueue_copy	90893210257920
123	0	0	END	enqueue_copy	90893210258880
124	0	0	QUEUED	enqueue_copy	90892972742720
124	0	0	SUBMIT	enqueue_copy	90892972744320
124	0	0	START	enqueue_copy	90893210260160
124	0	0	END	enqueue_copy	90893210261440
125	0	0	QUEUED	enqueue_copy	90893000141440
125	0	0	SUBMIT	enqueue_copy	90893000144000
125	0	0	START	enqueue_copy	90893433305280
125	0	0	END	enqueue_copy	90893433306880
126	0	0	QUEUED	enqueue_copy	90893000536000
126	0	0	SUBMIT	enqueue_copy	90893000537280
126	0	0	START	enqueue_copy	90893433310080
126	0	0	END	enqueue_copy	90893433310400
127	0	0	QUEUED	enqueue_copy	90893000927360
127	0	0	SUBMIT	enqueue_copy	90893000928320
127	0	0	START	enqueue_copy	90893433311680
